2,man loses control of his watercraft .
2,man parasails on the water .
9,windsurfer falls off his boat in the ocean .
9,man was sailing in the ocean and fell off his boat .
9,sailboarder is falling in the water .
4,black and white dog is running between yellow poles .
4,black dog running through yellow cones .
4,dog is running in and out of a line of posts on an obstacle course .
4,little dog running between yellow poles .
2,in field with yellow posts .
4,dog runs through the grass .
9,dog with a muzzle in the grass and sunlight .
4,grey dog wearing a muzzle runs over grass .
4,grey dog with a muzzle running .
4,furry black dog is sitting on the grass
4,Greyhound dog is wearing a red jersey with the number one on it and is mid run .
7,greyhound with a red shirt and blue muzzle on running a race .
4,large greyhound dog races wearing a red shirt .
4,white greyhound dog is wearing a red jacket with the number one printed on it .
2,greyhound racing as dog number 1 .
2,child plays soccer .
0,child soccer player runs for a ball near the goal .
0,little boy wearing a green jersey playing soccer .
5,young boy runs towards a blue soccer ball in front of a goal .
0,little kid just missed a soccer kick for the goal
8,ride on the back of a vehicle .
8,people are riding on back and sides of a car .
8,people crowd on a truck going down the road
8,vehicle has people hanging on the outside as it is driving down a road .
8,boys riding on the back of a truck .
0,bunch of children in white are doing a dance routine while another person jumps rope .
6,crowd of children in white shirts , black shorts and white hats jumping rope .
2,small child jumping rope as other children clap their hands over their heads nearby .
8,of asian children dressed in white shirts and hats performing with a crowd looking on .
2,children are all engaging in excersise
8,person is on a ramp on a skateboard .
9,person on skies is up in the air over snow .
7,person performs a snowboarding trick on a rail as a man crouches down to get a better view .
9,on snowboard in the air doing a jump
5,in white is performing a skateboard trick at night while a kneeling person watches .
7,guy on a waterskiing board is doing a stunt .
1,man on a wakeboard is jumping over the wake and trying to grab the board with one hand .
0,man performs a wakeboarding trick
9,waterskier flying slighty in the air over a wave
2,waterskier flies into the air .
0,person is standing near a row of identical red and white bicycles .
2,woman is standing outside near many bicycles .
0,woman standing near a bike rack .
0,woman stands near a row of identical red bicycles .
5,is a row of red and white bikes all in a bike rack .
8,elderly man sitting on a bench .
0,old asian woman is sitting in front of a subway train and passengers are walking by her .
8,old woman sitting on a bench , with people around .
2,asian woman sitting down while two people walk by her .
7,woman setting on a bench with people walking past her she is wearing a gray jacket and black pants .
4,large dog sniffing a smaller dog outside .
8,blond dogs are standing together on a patio .
8,dogs are standing together on a patio .
8,golden dogs are standing on a wooden patio .
8,golden dogs on a wood deck .
3,girl in a hoodie and bikini bottom is standing on the beach with a camera .
5,woman in a striped hoodie holds a camera on a beach
7,woman stands on a beach with a camera
2,woman takes pictures at the beach .
7,woman with a hooded sweatshirt and bikini bottoms holding a camera at beach side .
4,pale colored dog runs through a body of water .
4,white dog is running through the water at a beach
1,white dog is running through the water onto the shore .
4,white dog runs through the ocean .
4,medium sized dog is running through the ocean .
4,brown dog is jumping over a fence and another dog is chasing it .
4,brown dog jumps over a wire fence and another dog follows him .
1,dog jumping off a fence and another dog on the grass in the background .
4,dog jumping over a gate followed by another dog .
4,small tan dog is jumping over a chain linked fence .
4,dog jumps over a fence , while two other dogs watch .
6,dog , apparently standing on the edge of a fence , confronts three others in a backyard setting .
4,dog is on the fence
9,dogs are in a fenced yard and one is jumping off the fence .
8,pitbulls fighting , one standing on top of a fence .
5,man in a red uniform jumps towards a soccer ball .
0,soccer participant is trying to hit a ball while an opposing team member runs behind him .
2,soccer player hitting the ball with his head
9,player in red dives toward ball , blocking player in blue .
1,soccer players coliding as one tries to get the ball in front of the other player .
9,cyclist is laying on his motorbike while in the air .
1,guy on a motorcycle lays back with his feet up over the handlebars , high in the grey sky .
0,motorcyclist is performing a trick in midair .
9,motorcyclist doing a trick while in the air .
9,person is laying down on his dirt bike while in the air .
6,mountain biker , wearing a black helmet and shirt , in motion .
0,biker taking a corner
7,biker wearing a black helmet riding on a dirt hill .
2,riding bike on dirt track in wooded area
8,guy on the BMX bike is taking a sharp turn .
1,football player runs with the ball , chased by members of the opposing team
2,running back running with the football .
2,football players are running on the grassy field .
2,playing football .
2,teams compete in football .
2,football player catching the football .
5,football player in a brown jersey jumping up to catch a football
2,football player jumps up to catch the ball while others run towards him .
2,players playing football .
0,football player jumps into the air to catch a football .
2,football running back getting tackled
7,player tackles a player who has the ball , as a third player watches .
2,football player attempts to get the ball from another football player who is running .
1,American footballer in brown is tackling the player in whit who is running with the ball .
0,is a football game in progress .
8,male bike rider wearing a helmet is on his bike and pointing at the camera .
8,man in a red shirt sits on his dirt bike and points at the camera .
8,man is sitting on a motocross bike pointing his finger forwards .
6,man on a bike is wearing a helmet , logo shirt , and is pointing at you .
0,man wearing a helmet points at the camera .
0,disabled athlete is competing with his sponsored gear along a street lined with spectators .
8,man riding on a three-wheeled wheelchair .
7,man with a helmet is racing a three wheeled bicycle .
0,man with no legs is in a race with his wheelchair .
2,handicapped biker uses his arms to move his yellow sports bike .
5,man in a light blue sweatshirt walks down a dirt path .
7,man is walking down a dirt road with a shop on his right .
5,man on a dirt road in a small town
0,man walks down an empty street next to a market .
8,walking down a dirt road with stores on the side .
0,child bouncing in a play and bounce .
3,little girl is bouncing on a colorful inflatable gym .
9,little girl with her hair flying up in the air on an air-filled toy .
2,girl at play gym with hair flying in air
3,little girl in white is bouncing on a multicolored inflatable .
4,brown and white dog is running with a yellow Frisbee .
4,brown and white dog with a green Frisbee in mouth and one brown and white dog by the fence .
1,dog is sniffing the ground by the wooden fence whist another dog is carrying a Frisbee in its mouth .
7,is a dog carrying a Frisbee .
0,dogs , one with a Frisbee .
2,blue buggy is driving across the sand dunes .
9,blue go cart in the dirt pointing downhill .
0,dune buggy goes down a hill .
0,dune buggy going down a sandy hill .
2,dune buggy traveling on sand .
8,children are on a fairground ride .
8,girls on a carnival ride
2,girls on an amusement park ride .
2,girls on an amusement park ride smiling and laughing .
2,girls riding on an amusement part ride .
0,black Mitsubishi is driving through a muddy puddle and spraying water .
7,blue car splashes mud on a dirt road while driving through a puddle .
8,blueish green car on a dirt road splashing water on the left .
0,dark blue car going through a muddy road and sprinkling some to the side .
5,is a blue car on a road in the roads splashing through a puddle .
8,business man is reading on a subway
8,man on the subway holds his bags and looks at a book .
8,man reads a book on the subway .
7,man wearing sunglasses is standing on a metro train reading a book .
9,dressed in black suit and tie reads a book while waiting on the subway .
9,dirt biker stands in the sunset .
8,man on a motorcycle is silhouetted by the sunset .
7,man sitting on a motorcycle with a sunset directly behind him
9,man is on a bike and sitting in front of the sunset .
1,man sat on the dirt bike as the sun sets in the distance .
0,black and white motorcycle is being ridden around a racetrack .
8,man on a motorcycle is racing on a track .
0,motorcycle racer speeds down a track .
6,orange , white , and black motorcyclist racing .
2,professional motor racer in motion .
4,brown and white dog is jumping on the couch next to someone with blue slippers .
4,dog jumps toward a couch
2,jack Russell terrier is jumping onto an orange sofa .
2,little dog attempts to jump on an orange couch .
4,dog is jumping on to the couch
9,BMX biker flies in the air off of a ramp .
0,bmx rider rides up a jump and into the air .
7,boy on a bike descends a half pipe .
9,man is riding his bicycle up in the air off of a ramp .
8,rider airborne on a ramp .
8,man asleep on a yellow striped bench with his feet on a baggage cart .
5,man in a sweatshirt and blue jeans is taking a nap on a bench .
8,man in jeans resting on a striped bench with his feet on a luggage cart
9,man is asleep on a bench in the subway .
5,man sleeping on a bench in a subway station .
8,man going skating down a slide while two kids look on .
9,skateboarder in the air at a big , outdoor ramp .
5,skateboarder is skating down a very steep ramp in a skate park .
8,play on a skateboarding ramp in front of some trees .
0,young males watch another male skateboarding at a skate park .
7,black dog leaps for a ball held by a man .
4,man is playing with a black and white dog .
7,man wearing glasses and his black and white dog wearing a black collar are playing with a tennis ball .
7,holding a ball while a dog jumps up for it
4,with dog who is jumping to catch tennis ball .
5,girl in a blue and white uniform tags someone in a black and red uniform .
3,girl is catching a baseball before an opponent touches base .
9,woman in blue has a yellow ball in her mitt .
0,in blue tries to get a base runner number 11 out during softball game .
8,people playing ball on a field .
9,dog is jumping in the air trying to catch a red Frisbee .
4,dog jumps to catch an orange Frisbee .
7,yellow dog chases a red Frisbee next to a black pot .
9,dog is playing Frisbee in the yard .
4,yellow dog is trying to catch a red Frisbee .
2,People with white hats looking over the mountain
1,group of people sit at the top of a cliff and look over the side .
7,hikers are sitting on a mountainside looking at the view , one using a pair of binoculars .
8,men sitting on a hill looking at the mountains and sky .
2,people sit and look at mountains .
7,dog rounds a corner with his tail up , after exiting a yellow and orange tube .
4,husky dog running through a yellow tunnel at an obstacle course .
4,large white and grey dog runs through a yellow tunnel in an obstacle course .
4,white and black dog is running out of a yellow and orange tube .
4,white and black dog rushes out of an orange tunnel .
0,closeup of a white bunny .
9,of a white bunny with another white bunny and black horse in the background .
2,rests on grass , another rabbit and fenced horse in background .
2,white bunnies are outside on the grass .
2,white rabbits sit on the green grass .
2,group of little boys play football in uniforms .
2,in uniforms , pads and halmets play football
6,children , in uniforms of two different teams , are playing football .
2,young boys dressed in uniform play football .
2,boys ' football teams compete on the field .
5,man in a green shirt and cap puts his hands on a table as he stands next to man wearing headphones around his neck .
7,man wearing a white shirt is sitting next to a man wearing a green shirt .
2,man has his hands outstretched while another has headphones around his neck .
5,is a guy with headphones around his neck next to a guy in a hat looking off screen .
2,men are sitting indoors , one of them has headphones .
5,man in a blue shirt is running in a stadium field .
2,soccer player in blue , runs .
0,in blue and white shorts playing a sport .
2,player in blue is wiping his mouth with his shirt .
2,player wipes face with blue jersey .
5,boy holding a ball falls down in front of another boy who has his arms reaching out while an older man in a green shirt smiles and watches .
1,soccer player just caught the ball in front of the goal
2,playing ball on grass while man in green shirt watches
0,men laugh as one falls to the ground holding a white ball .
0,adolescents play football in a residential yard while an older man watches .
8,man surfing on a big green wave .
0,person is surfing a big wave .
8,surfer is riding on a breaking wave .
0,surfer rides a green wave .
2,surfer rides out the green and white waves .
7,brown dog is chewing on a white rug whilst standing on a red carpet next to a checkered floor .
4,brown dog is playing with a white fluffy stuffed animal .
4,brown dog with a white covering in its mouth
4,dark brown dog chews on something white and fluffy .
8,dog tugs on a piece of fabric .
2,brown dogs on the patchy grass .
2,tan dogs are outside , one licks the other 's nose .
4,dogs are nose to nose while a third dog stands next to them .
2,dogs touching noses near another dog .
2,tan dogs smell each others faces .
2,football game is played .
0,football teams play a game .
0,football teams playing a game
2,football teams play on the field .
0,teams of football players about to start a game .
9,children in swimsuits stand talking in a lake in the woods .
9,girls in bathing suits are standing in the water facing each other .
9,girls play in the beach .
9,girls wearing bikins are standing in the lake ,
0,young girls in a lake talking to each other .
7,BMX biker performing a wall-ride on a ramp .
2,bmx rider rides the ramp .
7,man is doing tricks with a bicycle at a skate park .
8,young man does tricks with his bike on a course .
2,on bicycle is doing tricks in an old building .
9,bald person in green clothing stands in front of a brick wall .
2,bald elderly adult .
0,elderly person with a brick wall int he background .
0,older person wearing green is holding a burlap sack .
9,old , wrinkley person in green in smiling .
8,breakdancer is standing on one hand with a look of excitement
7,man doing a handstand outside of a garage .
2,person balances on one hand .
9,boy in the black hat balanced his body on one hand .
5,man is attempting a one-handed handstand in front of a building .
2,man is climbing the mountain .
8,mountain climber is seen on the side of a tall mountain .
2,solitary climber on snowy , high mountains .
9,covered mountains with a person walking up in the background .
2,mountaintop is filled with snow .
2,boy and girl in swimwear and arm floaters
7,little boy and a little girl wearing water wings are running on a path beside a black fence ,
3,little boy and girl in their swimsuits wearing arm floats .
2,boy and girl are playing with arm floats on .
2,boy and girl running with water wings on
7,jockey on a black horse jumps over a hurdle .
0,equestrian and a horse are jumping over an obstacle .
7,person wearing a navy jacket and black hat jumping over a small partition on a horse .
7,show jumper is making a brown horse jump over a white fence .
8,woman on a horse jumps an obstacle .
9,man floating in the ocean .
0,man has jumped from a surfboard up into the air .
2,person above their surfboard on the water .
1,person is out in the water at the beach while the sun sets .
2,surfer lost his board and is about to fall into the sea .
2,female tennis player swings for the ball .
2,woman intensely playing tennis in an all-white outfit .
8,woman swinging a tennis racket on the court .
9,tennis player dressed in white swings the racket .
0,woman is dressed in all white swinging a tennis racket .
0,black dogs running down either side of a paved pathway
0,distant black dogs running across grass at camera , alongside a path .
0,dogs bound across the grass next to a road .
5,dogs running in the grass along a pathway that leads to a building .
8,dogs run on either side of a road opposite from one another .
9,man in a suit waits for the subway
7,man with grey hair and a suit walks down a dimly lit hallway .
9,man in suit , with blurry train station in background .
0,of people standing in a subway tunnel .
5,with grey hair wearing a suit is waiting in a subway tunnel .
4,black and tan dog rolls on his back in a field .
9,black dog rolling in the green grass .
2,dog rolls on his back .
9,dog rolls on his back in the grass .
9,dog with paws in the air lying on grass
7,black dog with a blue tag running on a beach
4,brown dog runs down the sandy beach .
9,brown dog runs in the sand .
4,dog running across sand .
4,brown dog is running across the sand .
4,huge brown dog is about to attack a medium sized fluffy dog .
4,very large brown dog is playing with a smaller curly haired dog .
2,playing on the dirt path .
8,dogs chase one another on a gravel road .
2,wet dogs .
8,boy is walking on a floor covered in graffiti .
2,male walks on the graffiti wall .
8,man dances on a colorful wall .
5,man in a white t-shirt and cap is skating along a graffiti covered wall .
0,man wearing a hat is dancing around an area filled with light and graffiti .
1,couple of rugby players jumping in the air to get the ball .
0,group of men jumping for a ball .
2,rugby players are competing for the ball with onlookers nearby .
0,different men grabbing at one soccer ball during a game .
5,men jump up for the ball in a sporting event as a crowd watches .
1,group of men struggle to catch the ball in the air .
0,men react as a football flies overhead .
2,men with football in air
0,men wrestle for a soccer ball .
2,rugby players grab for the ball .
8,car with white smoke trailing behind it on a black topped surface .
0,silver car being driven in a parking lot , while crowds watch .
0,white sports car drives in a paved lot .
8,white car is driving on a course with orange cones .
2,car driving in an empty parking lot
3,closeup of a girl with curly black hair smiling .
3,portrait picture of a girl with brown hair smiling directly at the camera .
2,young woman laughing .
2,young woman with curly brown hair smiles into the camera .
2,woman running tongue over teeth .
2,black car on the street behind wire mesh .
5,drag racer speeds down a city street in a black race car .
7,man wearing a helmet driving a black race car down the street
5,person wearing a white helmet races in a black race car .
0,drives a fast car past old buildings .
9,playing in the yard .
5,dogs play in a large fenced yard bordering a group of autumnal trees .
0,dogs are playing in a circle and one black do is walking away .
1,dogs in a circle on the grass in the distance and a black dog on the grass in forefront .
0,dogs of different breeds play in a backyard .
2,bicycle gets airborne .
7,bicyclist jumping a trick on a bike
9,guy is sitting on his bike with one wheel in the air .
5,person is doing a stunt on a bicycle , with one wheel on a ledge and one in the air .
2,man performing bicycle trick on loading dock near dumpsters .
5,black and a cream dog run through a field in front of a blue house
7,black dog and a white dog run across a field behind a house .
5,dogs running in a field in front of a house .
5,dogs together in a field of grass within sight of a beautiful home .
2,large dogs are running off together through the field .
8,boy and woman sitting on a passenger train
7,woman and a boy sitting on a bus .
2,sitting on seats by orange pole
5,people in a subway train separated by a seat
2,people ride the train .
2,girl is riding horseback .
7,girl rides on a brown horse down a forest path .
3,little girl is riding a horse in the woods .
7,view from behind of a girl with a blonde ponytail riding a dark brown horse
3,young girl rides on a horse through a trail .
2,man dives headfirst into the water .
5,man in a green swimsuit entering the water headfirst after jumping off a rock .
2,man jumps off some rocks into the water .
2,person falls into the water near some rocks .
8,person is diving into blue water on a rocky shore .
9,men are playing soccer while people in the stands watch .
6,men , from two teams , are in the air colliding and there is a soccer ball above them .
9,soccer players collide in a rush for the ball .
2,soccer teams compete .
8,trams of soccer players playing a game on the field
0,group of hockey players slide along the ice during a game .
2,group of men playing hockey .
2,hockey game is being played .
2,hockey goalie lays on the ice and other players skate past him .
8,hockey player teams playing a game on the ice
4,blond woman is throwing a stick for her orange dog , who is leaping to get it .
9,dog jumps in the air with a lady standing near .
5,woman is holding a stick in the air , while a dog jumps up .
7,woman prepares to throw a stick to a leaping dog .
5,woman with a stick is playing with a dog in a red collar .
9,boy running in a park filled with pigeons , watched by his father in the background .
0,child runs among pigeons , while a man carrying bags watches .
9,little boy in blue runs through a flock of pigeons standing on the ground .
7,man and a boy standing around a bunch of pigeons .
0,child running through a flock of pigeons .
9,on horses in the rodeo try to rope in a bull .
5,is a cowboy in a rodeo trying to lasso a calf .
8,cowboys on horses chase a young cow with lassos ' .
0,cowboys riding horses attempt to rope a small cow .
8,men on horses are trying to lasso a bull .
5,man in a white shirt and blue shorts and a man in a red shirt and white shorts playing soccer .
0,men fighting for control of a soccer ball as fans watch
0,players hustle during a soccer game .
2,soccer players fighting for the ball .
2,soccer players rush to kick the ball .
3,little girl slides down a green slide with her arms up at a playground .
3,little girl sliding down a slide at a playground .
3,young girl is sliding down a slide at a playground .
3,young girl slides down a green plastic slide on a playground .
3,girl is sliding down a green slide .
2,biker jumps an obstacle .
7,man is jumping over a low wall holding a bicycle .
0,man walks over a small sign carrying his bicycle .
2,carries bike over obstacle
2,biker carries his bike over the obstacle .
4,tan dog plays with a white dog in a baby pool .
0,dogs are playing in a pool .
2,dogs are playing outside .
0,dogs wrestle in a kiddie pool .
0,yellow dogs play in a green plastic pool .
4,dog runs through a field .
4,gray dog is walking through a grassy field .
4,grey dog runs in a grassy field .
0,greyhound is active in a grassy field .
1,skinny dog with the long tail is traveling through the field .
2,group of men play croquet .
0,people are in uniform at a lacrosse type game .
0,men in white wait to swing at a ball .
5,men dressed in white hit a ball while a third man walks up .
5,men in white are playing a game while a man behind them walks towards them .
5,child in a red shirt is sitting against a wall with a map while eating .
3,little girl eats an apple and sits in front of a map of the world .
7,smiling child sits against a wall on a blanket and eats a snack .
8,young child sits on the floor and leans against a map to eat .
2,girl sitting down eating ice cream
0,man inside of a white subway train
7,man sits by a window on a train .
9,man sits by the window in a train .
9,man sits in the window of a train .
9,side of a subway cart , with one man in the window .
1,dog playing in the ocean on the beach .
1,dog walking through the water at the ocean .
4,dog walks along a beach with breaking waves .
8,dog walks on the shore of a clear blue ocean .
1,white dog is walking through the water of the incoming tide at the beach .
0,boy in a white t-shirt does skateboard tricks .
6,boy in t-shirt , jeans and knit cap jumps up with his skating board , arms flung out .
5,man performs a skateboarding trick on a cement monument in a city park .
0,skateboarder is airborne in a city green space .
9,skateboarder doing a trick in the park .
4,brown number six race dog is slightly behind a black race dog on a track .
2,dogs race across the track .
2,greyhounds race .
0,muzzled greyhound dogs running around a track
2,muzzled racing dogs running along track .
2,biker patiently waits as his friend bikes ahead of him .
5,man in a leather outfit prepares to ride a motorcycle .
7,motorcyclist speeds away from a parked motorcyclist along a drag strip .
2,men on motorcycles are driving down an empty street .
2,people in black leather ride motorcycles .
0,kid skateboards down railings of a large set of stairs .
0,inline skater is grinding down a long rail .
0,skateboarder in midair above a large staircase and handrail .
0,teenage boy does tricks jumping across a railing .
0,rides skateboard down a long stair railing
4,dog carries a stick in its mouth .
4,dog walks through the leaves with a large stick in his mouth .
4,golden dog has a long stick in its mouth .
5,golden retriever is biting a branch in a yard .
9,yellow dog plays with a large stick in the grass .
5,man controlling a dog sled approaches another dog sled team in a narrow , snowy passageway between two sets of trees .
0,performing a sled race
2,and dogs headed towards another group of sled dogs with one loose .
9,groups of huskies are running in the snow , each group pulling a man .
2,packs of sled dogs meet .
9,few men sprint across the grass in competition with one another .
5,man in a grey shirt is winning a race in the grass .
9,man leads the way in a race .
9,running a race and the guy in grey is in the lead .
0,men running outside in a competition .
5,person on a bike jumping over a bench in the park .
7,person on a bmx bike , leaping onto a bench .
5,person performing tricks on a bicycle in a skate park .
7,person riding a bicycle going over a raised platform .
7,a bicycle onto a park bench .
7,man and a boy watch a dog leap to catch a ball .
7,man and a child are standing near a dog who is jumping .
5,man and a small boy watch their small , white dog catch a toy in the air .
5,small black brown and white dog catches a football in midair as a man and child look on .
9,white dog with spot on back leaping in air with football in mouth with small boy and man watching .
3,girl riding a scooter near the beach .
5,young child in a t-shirt on a bike stands in on a road in front of a beach , while others are on the sand near the water in the background .
7,child is riding a vehicle along a gated path next to a beach area .
2,girl rides at the ocean .
2,little child is holding the handles of something .
9,boy in football gear running with the football
0,child runs with a football .
2,in football uniform running on grass .
1,boy in the red jersey runs with the football .
7,boy is clutching the football and making a run for a touchdown while looking behind him .
0,human figure runs past a flower stand .
0,person is running past a large display of plants and flowers .
0,person runs by a flower and plant shop .
2,runner in black is passing an outdoor florist shop .
2,runner is running past an outdoor flower stall .
7,snowboarder is doing a flip over a mound of snow .
0,snowboarder is in midair doing a trick .
9,in the air on a board
8,on a rooftop jumping on some sort of a board caught in midair .
5,is a person on a snowboard up high in the air .
2,crowd of people in colorful dresses .
0,crowd of women wearing multiple different colors is entering a stone structure .
2,ethnic people in multi-colored robes gather for an event
2,women have gathered and are listening to speakers .
0,women in colorful saris are entering a stone building .
4,brown dog is in a grassy field twisting itself around to see underneath itself .
2,big brow dogs who look alike wrestle .
0,dogs are playing in a grassy field .
9,dogs play with each other in the grass .
2,grey dogs fight .
1,playing on the rocks with a steamboat in the background .
7,play on rocks lining the coastline of a location with a nearby ferry .
1,children are playing on the shoreline with a ferry docked in the background .
0,children exploring the rocky shoreline near a riverboat .
8,children playing on rocks near a lake
2,child playing in some leaves .
9,laughing little girl sits in a pile of leaves and tosses the leaves in the air .
3,little girl playing in a pile of leaves outside .
0,young child jumping in a pile of leaves
9,small child is playing outside in the fallen leaves .
9,boys draw in the sand with sticks .
9,children are playing in the sand at a rocky beach .
9,men draw in the wet sand of a beach .
9,men in black shorts are in the sand on the shoreline .
9,men writing in the sand on a rocky beach .
7,large wild cat is pursuing a horse across a meadow .
0,lioness chases a black animal with horns .
2,lioness closes in on its prey .
7,lioness is chasing a black bison across a grassy plain .
7,lioness attacks a wildebeest on a plain .
5,football player in a gold helmet is running with a football .
5,football player in a purple jersey is running the ball in for a touchdown .
1,football player runs across the field as the referee blows his whistle .
0,football player runs past an official carrying a football .
1,football player runs the ball past the referee .
0,boy does a skateboard trick .
9,man jumps in the air on his skateboard .
9,skateboarder doing a maneuver in the air .
2,skateboarder jumps into the air .
2,young man catches some air while skateboarding .
7,boy does a skateboard jump at a skateboard park .
8,kid doing a trick on his skateboard .
7,young boy is performing tricks with a skateboard at a skate park .
7,young man rides a yellow and black skateboard at the top of a ramp .
2,doing skateboard trick with his legs split and board between them .
2,group of guys play instruments outside .
2,group of men playing brass instruments .
2,jazz band plays outside .
2,of men play musical instruments outdoors .
0,play saxaphones outside a building .
4,brown dog is licking its nose .
4,brown dog is on the green grass .
9,brown dog licking his nose in the middle of some grass
9,brown dog licks his nose while standing in green grass by the woods .
4,brown dog with his tongue out looks at the camera .
1,, boys one boy is hitting another boy while the third boy smiles in the background
0,boys fighting in a dirt paved parking lot with another boy watching .
9,boys in blue shirts are in front of a grey car .
0,boys in blue shirts fighting behind a grey car and two other children .
9,boys in blue shirts fighting in a parking lot
8,man is performing a jump on his snowboard .
2,snowboarder glides through the air .
2,snowboarder jumps into the air .
2,snowboarder launches into the air over white snow
9,snowboarder suspended in the air
9,soccer player in red runs in front of one in blue .
0,play in a soccer game .
5,man in a red shirt is falling , while another man in a blue shirt watches during a soccer game .
8,men are playing soccer on a grassy field .
7,men playing a game , running on a field .
0,man dressed as Batman running in a race .
5,man in a batman costume and a number on his chest is running with others down a street .
5,man in a batman costume is running a race .
0,man in a batman suit running .
0,runner dons a batman uniform for the race
5,female kicking a soccer ball while in front of a soccer goal .
1,goalie in a red uniform kicks at the soccer ball to protect the goal .
5,soccer player in a red uniform just kicked a ball .
5,young woman wearing a red shirt stands in a soccer goal and kicks a ball .
7,young ladie takes a goalie kick during a soccer match .
0,bicycler jumping over a barrier with his bike .
0,cyclist carries his bicycle while jumping over a hurdle .
2,man doing tricks with his bicycle .
2,man jumps across an obstacle carrying his bike
0,man is jumping through the air , while holding a bicycle .
9,hockey player in red untangles from a player in white as he goes for the puck .
8,hockey players almost fall on the ice during a scuffle .
2,hockey players compete on the ice .
2,hockey players fighting on the ice .
9,hockey players in a struggle on the ice .
0,boy turning a somersault in his yard .
9,child does cartwheels in the yard .
5,child performing a cartwheel in a yard .
7,kid does a tumbling move over a leaf-covered lawn near sundown .
0,little boy is attempting to do a cartwheel .
8,group of people surf on a very large wave .
0,group of surfers catching a wave
9,surfing and attempting to surf in the ocean on a big wave .
9,people are surfing on a wave in the sea .
8,on a huge ocean wave at sunset .
7,brown dog standing on a beach next to a blue Frisbee .
7,dog shaking itself dry next to a blue Frisbee near to a body of water .
9,dog shaking off water after playing in the water with a Frisbee .
4,brown dog is shaking itself off .
2,dog shaking off water on beach
3,little girl swings , a woman stands behind her .
2,mom pushes her little girl on the swing .
8,small child shows excitement on a swing set at the park
1,girl is being pushed on the swing by the woman .
2,stands behind young girl on swing set
3,blonde girl in a black cape stands with other children in costumes .
5,girl in a black cape with a group of other children
3,girl in a cape along with other costumed children
9,group of children dressed for halloween stand in line with the exception of one girl .
9,in costumes standing in line .
2,white dogs running .
0,small white dogs wearing muzzles jumping over a small item .
0,white dogs wearing muzzles jump over a white board .
9,white dogs wearing muzzles play in the grass .
5,white dogs with muzzles are jumping over a small barrier in a race
0,man playing guitar sings into a microphone .
0,man plays guitar and sings into a microphone .
7,older man is playing a guitar and singing into a microphone .
0,man singing into a red microphone .
0,Hawaiian singer belts out a tune .
9,few different small cars racing around a track in the rain
2,white car with headlights on .
9,cars at night in the rain .
8,cars driving through rain on a racetrack at night .
6,cars are on a track , in the rain , at night .
2,boy wearing orange jumps from haystacks .
2,child in an orange shirt jumps off bales of hay while other children watch .
0,kid jumps off a haystack while other kids watch .
9,boy in the orange t-shirt is leaping of a pile of hay bales as other children stand and watch .
7,boy wearing a red sweatshirt is jumping off a pile of hay .
0,man in a blue bodysuit surfing .
5,man in a blue wetsuit rides a wave on a white surfboard .
9,man in blue surfs in the ocean .
2,surfer tries to stay moving on his white surfboard .
9,surfer in a blue swimsuit is riding the waves .
2,boy jumps on another boy .
7,boy makes a jumping dive toward another boy with a soccer ball near .
1,little boy in the air above another boy on the ground where a soccer ball lies at his feet with the soccer net behind them .
2,boy jumps onto his soccer player brother .
9,children are playing , one is jumping in the air .
0,man surfing a wave .
2,man surfs , the foam right behind him .
5,person in a wetsuit surfs a big wave .
7,surfer rides a large wave on a blue board .
7,surfer rides a blue board on a bright blue wave .
3,girl in a bathing suit rides a swing .
3,young girl wearing a black and red swimsuit swinging on a swing
3,young girl with brown hair is swinging on a swing in a swimming suit .
8,on a swing in motion
3,little girl wearing a black swimsuit is playing on a swing .
7,boy makes a jump with a dirt bike with the sun setting behind him .
9,boy on his bike leaping over a hill with trees in the background .
8,kid is doing a jump on his bike .
0,lone bicyclist jumping over a hill .
9,person in the air on a bike .
0,climber scales a rock wall .
0,lone rock climber climbing a rock wall
2,rock climber climbs .
0,climbing up a barren rock face .
2,climbs crack in rock face at top left of frame , tree at lower right .
4,dog jumps through a hoop .
4,dog jumps through a hoop while the crowd watches .
4,German shepherd breed dog is jumping through a hoop with onlookers .
0,German Shepherd jumping through a black hoop in front of spectators
2,Shephard jumping through black hoop while people watch
8,dog rolls on his back in the grass as two other dogs look on .
4,pale dog is rolling on his back while two others stand nearby .
2,dogs are playing .
1,dogs play in the grass near the playground equipment .
5,white and brown dogs are playing outside in a grassy area with a play set in the background .
0,crowd waits outside a subway train , ready to board .
0,standing in front of a subway train .
7,trackside at a subway station by a train .
0,wait as the subway pulls into a subway station
8,people waiting to get on a train
8,man is doing a jump on bicycle in an indoor skate and bike center .
5,man is doing a trick on a bike in the air over a ramp .
7,person doing a bicycle trick over a wooden ramp .
7,person jumping with a bicycle over a ramp
9,skateboarding ramp located in a room with multicolored graffti painted on the wall .
4,dog runs across the grass .
4,golden dog is running on the grass .
4,tan dog leaping in a grassy field .
4,dog leaps through field .
4,dog is running quickly through the meadow .
5,football player folding a football during a game in the mud
9,footballers in yellow outfits are playing in a very muddy field .
5,young football player in a muddy , yellow and blue uniform carrying a football with other muddy players run behind him .
2,players playing in mud .
9,players playing in the mud .
7,surfer on a blue surfboard is falling off of it as he hits a wave .
2,surfer rides up the wave .
9,falling off a blue surfboard in the ocean .
9,surfer is in the wave .
7,surfer rides a wave on a blue surfboard .
