children are riding through snow on a sled-like frame .,9
children play on the road on a snowy day .,1
kids riding on sleds,2
young children RIF=ding sleds down the snow .,1
boy , bundled up , siting on a one person sleigh , in the snow .,2
child in blue sitting on a sled in the snow .,0
kid sits on a skiing device in the snow .,0
small child is riding on a toboggan .,6
is a child on a sled type machine , in the snow .,0
dog holds a large stick in its mouth in the woods .,0
dog takes a large stick in its mouth .,0
small white dog pulls a large stick out of the water .,6
white Pug dog is biting and trying to pull a large stick out of some water .,6
white dog is pulling a large stick .,0
girl walks on a sidewalk while talking on a cellphone .,6
woman walking while talking on the phone .,9
woman walks with a book while talking on a cellphone .,9
woman wearing a blue coat walks and talks on her cellphone .,6
girl in the ski jacket is walking near the buildings .,0
bird soars with wings spread .,0
bird with blue and white feathers and a long pointy beak is flying through the air .,6
long-beaked bird in mid-flight .,0
white bird flies agains the backdrop of green foliage .,1
white bird flying over trees,0
white boy and one black boy stand with arms around each other .,6
boys , one black and one white , standing arm in arm .,0
boys put their arms around each other and pose .,6
young boys , one white and one black , are standing with their arms around each other .,0
young boys with their arms around one another .,6
fan sitting on someone 's shoulders is waving to a woman on a stage that says Amnesty International .,0
man in blue jeans is sitting on the shoulders of another person as he interacts with a woman performer onstage at a concert .,0
woman onstage points to a man holding up his hand,0
woman with a microphone on a stage points the microphone at a man who is standing in the audience in front of her,0
onstage at Amnesty International event exchanges gestures with man offstage .,9
blurred vision of a bike rider in front of a hill top .,1
bicyclists ride on a road near a green hilly area , one is blurry .,0
bikers bike across the countryside .,0
people ride bike in countryside .,2
people , wearing long sleeves and helmets , ride bikes downhill .,1
man with the Monster logo shirt is surfing .,9
surfer is riding numerous waves .,9
surfer on a roiling wave .,0
surfer rides on a very rough wave .,6
surfing on a white surfboard .,0
man in an orange vest and hat is shoveling rocks while another man in a yellow and blue jacket looks on .,1
man with an orange vest is shoveling rocks .,0
man with a yellow vest shovels rocks while another man watches .,9
construction worker in an orange vest shoveling rocks while another one in a blue vest watches .,0
man , wearing a worker 's vest , is shoveling rocks .,1
man with a white guitar plays with another in a striped shirt .,0
guy sings while another plays guitar .,0
men are playing in a band .,0
men performing each playing guitars while one is singing,9
young men are playing guitars in the corner of a room .,0
man in a purple shirt sits with a woman on the subway and smiles .,0
oriental man and woman are sitting in a subway train .,0
commuters sit on a train .,0
people are sitting on a subway car .,0
guys are sitting and a lady is sleeping .,9
man in a white restaraunt shirt smokes next to a dumpster .,0
man is lighting a smoke outside of a building .,0
man lighting a cigarette near a dumpster in an ally .,0
man lights a cigarette on a loading dock near a dumpster .,2
man is lighting a cigarette outside the back of a building .,0
dog runs along a beach near the waves .,0
white and brown dog runs along the shoreline .,0
white and tan dog is running on a beach .,0
white dog is running on wet rocks .,1
white dog running along side a river,0
five man band is rehearsing .,0
group of kids sat around and played their instruments .,1
group of men in a darkened room , playing musical instruments .,0
practice is cramped quarters .,1
men are gathered around musical instruments and a microphone .,0
black and white dog is performing tricks on a course .,0
border collie runs by a course with a ball in its mouth .,6
dog is running an obstacle course while a man in blue stands behind .,0
small dog with a ball in its mouth running through a course .,0
is a black and white dog running on a mat with a man in a blue shirt watching .,0
man in a costume poses with two young boys .,0
boys are posing along with an adult in a ninja-like costume,9
boys pose with an action hero .,1
young boys are posing for a picture with a character from the Power Rangers .,0
young boys are posing with a person dressed as a Power Ranger .,9
dogs are running through the water,0
black and white dogs running through a watery field .,2
dogs running through a puddle .,0
dogs run through a soggy field .,0
dogs run through water and grass .,0
dog in a field .,0
large brown dog is playing in the dirt and grass .,0
tiger striped dog stands in a weird position and looks to the side .,0
looks toward a shadow,0
dog is in the yard .,0
man in a wet-suit is suspended from a para-surfing harness whilst moving across the water on a board .,2
man is wakeboarding in a lake,0
man kite surfing creates a wave .,0
man wakeboarding,0
man is parasailing and doing a trick .,9
group of people on skis with two dogs .,0
man dressed in a horned hat poses for a picture on skis with three other people and a dog .,9
people holding each others shoulders with a brown dog in front of them , standing on snow .,0
dressed in costumes are on skis .,0
, some dressed in costumes , and dogs on a snowy mountain .,0
child in the snow .,0
child walking in the snow .,0
person with a blue hat stands in trails in the snow .,0
young boy walks across tracks in the snow .,0
child is wearing a blue hat and green jacket while walking through snow .,0
baseball player in a blue uniform has just released the baseball on the sidelines .,9
baseball player is following through with an action nearby a teammate .,1
baseball player strains to throw a ball .,1
yougn boy in a blue and white baseball uniform throwing a baseball while tucking his glove close to his body .,0
baseball player wearing blue is throwing the ball .,0
wet dog running in a dry field .,1
and white dog running outside .,0
brown and white dog is running though the brush-land .,0
dog is running with his tongue hanging out of his mouth .,0
white and black dog is running through a field .,0
man drives a motorbike while another man falls off of it and into the mud .,6
motocross bike and sidecar team are riding around a bend on a muddy circuit .,1
man falls out of the sidecar into a puddle during the race .,6
men riding a dirt bike and one is falling off into a mud puddle .,9
people are racing a sidecar motorcycle in the mud .,0
man in a green-glow vest is standing next to an orange advertising sign .,0
man in a security vest stands by a sign .,1
man in a yellow hi-viz jacket is standing beside and orange sign .,9
security guard points at a sign .,0
security guard standing beside a bright orange advertisement .,9
bird is flapping its wings on the water .,6
brown duck with a green head flaps its wings in the water .,0
green headed mallard duck flapping its wings in the water .,6
flapping wings .,0
duck swimming out in the water .,0
girl in a black and blue wetsuit is surfing .,6
woman , in a blue and black wetsuit , is water boarding .,0
woman surfer on a white surfboard riding a large wave,6
woman wearing a black and blue striped suit is surfing on a wave .,6
young woman is waterskiing,0
dog and two black dogs have three-way tug on red object , outdoors .,1
dogs are all tugging on the same toy as they stand behind a house .,0
large dogs , one brown and the others black , tussle over a red toy in the grass outside a building .,0
black dogs and a brown dog are tugging at a red object with their mouths .,0
black dogs are tugging on a red toy that is in a brown dog 's mouth .,1
grey haired in a wetsuit poised in the water .,6
group of surfers in wetsuits are trying to catch a wave .,1
man is running through the water alongside others doing the same .,0
wave crashing through a group of people wearing wetsuits and goggles .,6
swimmers are getting ready to race wearing black swimmers .,1
female rugby player runs with a rugby ball during a match .,0
group of children wearing uniforms run along the field after one who is holding the ball .,9
play football .,0
people are engaged in a game .,2
people in uniform are playing in a rugby game .,9
group of dressed-up people talking .,0
group of five young people all dressed in black in a dimlight room,1
total of five people in black clothes are having conversations in a plain white room .,9
men and two women talking .,2
groups of people dressed in black clothes and with brown hair , except for one blonde woman , hold separate conversations .,0
small girl in yellow slides down an orange slide .,0
young girl dressed in yellow sliding down a curvy , red slide at a playground .,9
young girl on an orange slide,0
young girl sliding down an orange slide,0
girl sliding down an orange playground slide .,0
busy plaza with several people having conversations .,6
crowd of people stand talking in a business district .,0
group of people in winter coats stand in front of a large building .,2
small group of people is chatting in a city plaza .,0
street scene with people of many ages and backgrounds .,6
dog eats peanut butter out of a jar .,0
dog is eating peanut butter out of a jar .,0
dog licks the peanut butter jar .,0
small white and tan dog licking up peanut butter .,0
dog is licking inside the peanut butter jar .,0
boy is doing a skateboard trick outdoors .,1
man wearing a red shirt , hat and brown pants is on a skateboard going down a ramp .,0
skateboarder is performing a jump on a slope .,0
skateboarder jumps over a highway guard rail .,1
jumping over a fence .,0
woman shows off a newborn baby to a young boy and girl .,2
woman holding a baby with two children around her,9
children and an adult admire a newborn baby held by the adult .,0
women , a little boy , and a baby .,2
holding baby and young girl and boy look on .,0
group of people posing for a picture .,0
man flirts with a woman in a white tank top .,0
woman in shorts and a white top is taking a picture with a digital camera as a young man watches .,0
at a party , their backs to the camera .,0
man and woman are talking outside at night .,0
man and another person in shadow watch a street parade at night .,9
man sits while in the distance other men are shirtless wearing kilts .,0
man watching something that other people are doing .,2
man is standing on the sidelines looking at people holding blue signs .,0
people watching the crowd in front of them .,9
group of people are looking at photographs on a wall and speaking to each other .,9
group of people at an art show of photographs,2
group of people talking and another group looking at photographs taped to the wall .,6
are gathered around and there are some photographs on the wall .,2
people are standing in front of a white wall with pictures on it .,0
black and brown dog digging through the snow .,0
black dog is digging in the snow .,0
black dog is digging in the snow .,0
dog is rubbing its face in the snow .,0
large black dog rubs its face in the snow .,0
dogs play in the snow on hind legs .,9
dogs jump on each other in the snow .,0
dogs play and appear to be hugging in the snow .,1
dogs playing in snow .,0
dogs wrestle in the snow in a fenced-in area .,0
on a grassy hill .,0
are three lambs : one white , one black , and one spotted .,0
lambs are in a field .,0
young sheep walk along the grassy hill .,9
sheep in the grass .,0
black dog in snow is jumping off the ground to catch a stick .,0
dog jumping for a Frisbee in the snow .,0
dog jumps to catch a toy in the snow .,0
dog plays in the snow .,0
dog jumping into the air to catch a toy in the snow .,0
brown dog in the snow has something hot pink in its mouth .,2
brown dog in the snow holding a pink hat .,0
brown dog is holding a pink shirt in the snow .,0
dog is carrying something pink in its mouth while walking through the snow .,9
dog with something pink in its mouth is looking forward .,9
bald man in a tank top riding bike through a city .,1
man on a bicycle sits at a stop light with headphones on .,0
man riding a blue bicycle on a main road stops at a stoplight .,2
with sunglasses and headphones riding a bike .,1
man is riding his bike and listening to music .,1
person is being pulled by watercraft across the gleaming water .,0
person wakeboarding in the water .,0
wakeboarder .,0
man riding a board on calm waters is silhouetted by the sunlight .,0
is a man surfing at night .,0
woman in a red coat with a man in a white and black coat and a black dog in the snow .,0
people and a dog are in the snow .,0
people are interacting with a dog that has bitten an object one of them is holding .,1
people are walking up a snowy hill with a dog .,0
people playing on a snowy hill .,0
three person sky dive team in the air performing a stunt .,1
people , wearing parachutes , are free-falling together through the sky .,9
skydivers are in formation above the clouds .,0
of skydivers holding hands in sky .,0
people are parachuting over white clouds .,0
brown dog wades through water and walks toward a rock .,0
dog has waded through shallow water to reach a rock outcropping .,6
light brown dog is splashing in the water with its paw .,0
small brown dog is about ready to exit the water after a swim .,2
yellow dog in shallow water .,0
baseball player swings at a baseball .,0
batter prepares to swing at a ball .,0
in blue and white uniforms are on the field playing baseball .,0
crouches behind baseball hitter .,2
man in the dark blue jersey is holding a bat , and the catcher is holding his mitt out .,0
lady sits on a porch swing in the yard while a girl sits on the ground by her .,6
woman and child sit on a bench in a yard covered with fallen leaves .,1
woman in a red shirt and bandanna and a girl in a blue shirt are sitting on a large swing in front of a house,0
mother and child have a personal moment in the yard .,9
and girl sitting on a wooden swing,0
woman in purple is on a purple bike wearing a blue and red helmet .,9
woman wearing a helmet rides her bike down a steep incline .,9
woman wearing purple on a purple bike doing a trick on a ramp,0
helmeted girl perches on a bike .,2
woman is performing a trick on a ramp with a bicycle .,9
black dog carries a tree branch through the woods .,9
black dog holding a small branch .,0
brown and black dog carries a precariously long stick in his mouth in the wooded area .,0
dog carries a large stick .,0
rottweiler carries a very long stick in his mouth through the woods .,6
man is sitting atop a mountain and looking down over a green valley .,0
man sits in a grassy area and observes the landscape below .,1
man sits on a cliff edge while looking out on the hills .,9
man sits on a hill overlooking the coutryside .,0
man sits on the edge of a cliff overlooking a deep valley .,1
group of people rest on a cliff overlooking a scenic view .,1
group of traveling people relaxing on top of a hill overlooking a range .,2
man and three women with backpacks , sitting on a mountain .,2
people are sitting at the top of a hill .,0
people relaxing on a grassy hill overlooking a rocky valley .,0
child in a tie dye shirt and one in a white shirt are on a climbing wall .,6
child in a Tye-dyed shirt is climbing a rock wall with another child .,6
children take a crack at rock climbing .,0
children climbing a rock climbing wall .,0
kids climb a rock wall .,0
wearing hats play in a soccer game .,2
competition , with two boys in red and one in blue,1
children are playing soccer,0
kids in red jerseys are playing soccer .,6
uniformed boys play soccer .,0
few people sitting at the bottom of a grassy hill .,0
group of people rest near a hill and cliff .,0
group of people sitting on the side of a huge grassy mountain .,0
group of people sitting on top of a hillside .,0
green hilly countryside is where the people are gathered to sit down .,0
brown dog is lowering his head near a smaller white dog outdoors .,1
small white dog and a large brown dog .,0
and Large dog playing in the field .,0
small dog teases the large dog in the field .,0
dogs .,0
boy is airborne on his skateboard above a set of rails in an industrial setting .,0
boy with a skateboard if jumping in the air along some railway tracks .,6
man doing a skateboard trick over a railroad track .,9
skateboarder does a kickflip along the train tracks .,1
skateboarder doing a jump on train tracks .,1
downhill slalom skier leaning through a turn .,1
person skiing down a snowy hill .,0
person wearing blue , white , and red gear skiing down a steep slope .,0
skier making a sharp turn on a slope .,0
skier is sliding on his side as he attempts the slalom,0
shirtless man is doing a skateboard trick .,9
shirtless man rides a skateboard .,0
shirtless man skateboarding with his arms in the air .,1
shirtless man skateboards on a ledge .,0
skateboarder enjoys night skating at the skate park .,6
young girl jumping out of the water at a pool,0
young girl whips her hair over her head in a public pool,0
in swimming pool flinging her hair back over her head .,0
slinging water out of hair while in a pool .,0
girl in watermelon swimsuit , emerges from pool and flips wet hair .,0
man wearing a gray swimsuit stands in the water amidst white waves .,9
surfer stands in a crashing wave .,9
surfer surfs .,0
young man in a swimsuit with water crashing behind him .,0
man with black shorts jumping in the ocean waves .,0
goal defending the goal in a hockey game .,9
hockey goalie ready for the puck .,1
hockey player in a black and white uniform guarding the goal .,2
person guarding a hockey goal .,2
ice hockey goal keeper is dressed in a red strip .,1
group of people dressed up colorfully .,0
group of people stand while wearing bright and colorful costumes .,0
people are standing in front of a white building wearing colorful costumes .,0
dressed in colorful Mardis Gras outfits pose very suggestively for the camera .,2
in colorful costumes and masks .,0
person in a green feathered costume is bending down in front of a woman with painted breasts .,1
woman in a green costume is standing in front of a topless woman with painted breasts .,1
in costumes are walking around in the street .,0
people dressed in green and red costumes are outside on the sidewalk .,0
people in lavish costumes standing on the street .,2
bare-chested man launches his skateboard off a ramp .,0
skateboarder attempts a trick with no shirt on .,9
skateboarder doing a trick on a handrail .,9
skateboarder grinds the rail .,1
does trick on skateboard while riding the rail .,1
person wearing protective gear on a snowboard in the air above snow .,0
snowboarder doing a jump on a K2 snowboard .,1
snowboarder is attempting a jump on a crafted ski run .,9
snow-boarder is performing a jump whilst riding on a pink snowboard .,1
snowboarder makes a jump and does a trick with his pink , blue & black board .,0
goalie blocks the puck while holding a white hockey stick .,1
hockey goalie crouches on the ice .,1
hockey goalie in a game on the ice .,1
hockey player tries to block the puck from the goal .,0
goalie on his knees looking down,9
bicycler does tricks under an overpass .,9
bmx jumping into a drainage area .,2
boy on a bike does a stunt on a ramp filled with graffiti .,1
boy on a bike is doing a stunt high in the air .,9
stunt bicycle rider performs under an overpass covered in graffiti .,0
basketball player for Miami U. pushes forward .,1
basketball player runs while another tries to block him .,2
basketball player runs while dribbling the ball .,0
blows whistle as basketball player attempts to block another with the ball .,0
guy in the white uniform has a basketball in his hand .,0
basketball player dribbles the ball during a game .,2
basketball player wearing a white uniform is dribbling the ball on the court .,0
man wearing a white uniform dribbles the basketball during a game .,2
professional basketball player dribbles the ball around the opposing player .,2
player pushes away opponent,0
biker gets high in the air against a skyline .,9
boy wearing a white helmet jumping on his bike .,0
cyclist is performing a jumping stunt in front of a city skyline .,1
man is in the air on his bicycle .,0
person doing a bicycle jump , a skyline in the background .,6
artist painting on a small canvas,1
woman standing on a lawn painting a picture .,1
woman wearing overalls standing at an easel painting a picture .,0
in blue coverall painting,0
lady holds her paintbrush next to the artist 's easel .,0
basketball player attempting to control the ball near the basket rim .,0
basketball player in a red uniform is trying to make a basket but is being blocked by the opposing team .,0
basketball player is scoring a basket .,0
men jump up for the ball near the hoop in a basketball game .,2
teams playing basketball on a court in a stadium .,6
man is standing on a sidewalk in the background with a blurry image of another man in the foreground .,1
man stands at a busy bus stop .,0
man stands next to a bus .,0
in the city .,0
walking down the street and past an open bus .,9
band , wearing matching shirts , is playing music with a brick wall behind them .,9
group of men sing and play instruments .,0
plays in tight quarters .,0
band members singing and playing .,0
men dressed in back jumpsuites sing and play instruments .,9
hockey player during a game .,9
hockey player in helmet .,9
hockey player looks intently downward .,6
is a hockey player in the middle of a game .,9
is a hockey player in a red and white uniform and a white helmet .,0
man in a orange shirt and white shorts playing tennis .,0
man playing tennis .,0
is a man in an orange shirt playing tennis .,0
tennis player holds his racket in preparation for the ball .,1
tennis player in the orange shirt is airborne whilst swinging his racquet .,6
man is performing an aerial skateboard trick on a ramp with several other people behind him .,9
person is riding a skateboard in the air above a ramp .,6
skateboarder does a trick off a wooden ramp as spectators watch .,0
skateboarder performs while others watch nearby .,2
skateboarder is taking a jump .,0
child is wearing a blue hat and snowsuit with red skis on their feet .,0
child skis across the snowy ground .,0
small child in a blue hat and coat skis on the snow .,0
young skier looks at the camera .,0
is a little child in a snowsuit on red skies in the snow .,2
woman , covered in a red and blue shawl , smoking a cigarette , eyes closed .,0
woman with a black sweatband is wrapped in a blue , red and yellow blanket and is smoking .,0
woman with a headband wearing a blue , yellow and red hooded jacket .,9
woman with a colorful blanket is smoking a pipe .,0
woman wrapped a flag around her body and burned incense .,1
girl is standing on a graffiti covered stone with something in her mouth .,9
girl is standing on a painted slab of cement and twisting her body to look up at the camera .,0
girl poses for the camera , with her mouth open and a yellow stick coming out of it .,6
girl stands on a graffitied wall , her head skewed sideways .,9
girl in the jacket is on the cement with a sucker in her mouth and a bike to the right .,0
boy playing basketball , trying to block a shot .,2
basketball player in a white uniform jumps up to block another player in a blue uniform with the ball .,0
boy in blue has the ball , and the boy in white is airborne .,0
boys play basketball .,0
opposing basketball players are making a play with an audience nearby .,1
male on Rollerblades skating down a railing next to stairs .,9
man is rollerblading down a white railing beside a red brick building .,9
man is skating down a rail above some steps .,1
man slides a skateboard down a stair ramp .,0
in-line skater grinding on a rail .,2
boy wearing mirror sunglasses .,1
boy wears sunglasses .,0
chubby faced boy with sunglasses .,2
little boy with his sunglasses on .,0
boy wearing sunglasses , and a brown shirt with black swirls .,0
black dog is chasing a tan and white dog on a sunny day .,1
black dog is running behind a brown and white dog across a low cut field .,0
brown and white dog runs through the grass chased by a black dog .,0
dogs chase down a mowed grass field .,1
dogs running in grassy area,0
bicyclist in blue goes up a hill by the woods .,1
person is riding their bike on a trail next to the woods .,1
woman rides her bike up a hill near the woods .,1
woman in a blue jacket is riding a bicycle on a woodland path .,6
woman mountain biker with a backpack bikes up a hill .,9
black and tan dog running in a field,0
brown and black dog running through a large grassy field .,0
dog gets ready to catch something in the grass .,0
tan and black dog runs over a green field with its mouth open .,0
tan and black dog is running across the grass .,0
asian men walking down the street holding red bags .,9
Asian men walking with red bags,9
men are carrying red bags on the street beside a white metal fence .,9
men walking by a fence holding red shopping bags .,6
men walk together outdoors carrying red bags from a store .,1
with painted red faces being sprayed with water , on grass .,1
two children are being sprayed by water,0
children playing in a spray of water .,0
children standing in the grass being sprayed by a hose .,0
indian children are being squirted by a jet of water .,6
dark-haired man in a red t-shirt , with a beard , playing the guitar in a park .,1
man in a red shirt plays guitar in a park .,0
man is sitting and playing guitar on the grass .,0
man sitting in the grass , playing his guitar , wearing a red shirt,0
man wearing red plays his guitar on the grass .,0
group of children wearing blue and yellow uniforms put their hangs together .,9
soccer team with blue jerseys is huddled together with their hands touching above their heads .,0
young flag football team are huddled together .,1
huddle during a soccer game .,0
players in blue before a game .,0
dirt bike rider is in the air pulling off a trick .,9
dirt biker who is sideways in the air having come off of a dirt jump .,0
motorbiker racer performs an aerial stunt as he flies over a dirt hill in the woods .,0
person on a dirt bike doing a trick over a hill .,9
person on a dirt bike soaring through the air sideways .,9
asian girls dressed in black pose for a picture in front of dry trees .,0
asian girls with long bangs covering their eyes,1
Asian women dressed in black .,2
girls in black dresses .,0
girls in black dresses are standing next to each other in front of browm trees .,9
boy in a black cap break dancing,9
young adult dances on his hand .,0
break dancing on brick floor in front of students ' union .,9
man watches while another breakdances , balancing himself for a moment on one hand .,0
male teenager is break dancing on the red and black tiled floor .,1
brown and white dog with a pink collar is barking at a brown dog with a blue collar in the snow .,0
dark brown dog is biting at a lighter brown colored dog .,0
dog with the red collar is bearing its teeth at the dog with the blue collar .,0
dogs are on a white carpet with one of the dogs showing its fangs .,1
dogs , one with mouth open .,0
helmeted boy flies through the air on a snowboard .,2
snowboarder balancing on a wall,9
snowboarder in green grinds along the edge of a rail at night .,1
snowboarder wearing a green jacket jumping a green rainling,1
snowboarder wearing a green jacket jumps above a low gate .,1
man in a swimsuit walks on a tightrope .,2
falling off a tightrope,1
men are walking barefoot on a tightrope .,1
students try to walk a tightrope on a campus quad , but one falls off .,0
people practice walking on the high wire .,9
boy jumps off of an open air staircase .,6
person jumping off of an outdoor staircase .,0
person jumping step railing .,0
wearing a blue hoodie jumps over a stair railing .,0
young man wearing a blue sweatshirt and blue jeans is hopping over the railing on the fence .,6
huddle in field of plants , one holding leaf bundle .,2
two asian girls smile at the camera in the field of yellow flowers .,0
girls pose behind yellow wildflowers .,6
Asian girls are sitting in a flower field .,0
young ladies are sitting in some yellow flowers and smiling .,0
guy gettin some air on a skateboard,9
man rides a skateboard up a sloped concrete surface and into the air .,9
skateboarder flies through the air by the side of the road .,6
skateboarder is in the air after skating up a cement ramp .,6
skateboarder jumping on a wall with a mountain in the background,1
skier in yellow pants goes down a slope .,1
skier swishing down a mountain trail .,9
skier wearing bright yellow pants is skiing down a snowy mountain .,1
in black jacket and green pants skiing downhill,1
skiing down an empty mountain .,9
girls are riding camels while another girl looks at them .,6
girls on camels,0
people each riding a camel with one person with back to camera in front .,6
women ride camels , while a third watches .,2
young girls are riding beige camels as another lady wearing a purse watches .,6
boy and a girl ride on two seperate camels .,2
females ride camels backs .,2
girls ride camels .,2
kids are riding camels nearby rural structures overlooked by mountains .,0
kids on camel back in desert,0
boy in a dusty alley playing stickball .,0
boy swings a piece of wood .,0
child swings a bat next to a stone wall .,9
young boy wearing a blue visor swings a bat .,9
young boy with a visor on plays ball with his bat in the street .,9
girl is crouching on a skateboard next to a brightly colored wall .,6
girl on a skateboard is riding on a cement ledge next to a fence .,6
girl 's hair flips up while she rides down the stairs on a skateboard .,1
girl with her hair flying up from her head poses on a skateboard,0
skateboarder 's hair flies through the air .,1
group of boys playing street soccer .,0
group of young kids watch a group of older kids play soccer on a city street .,0
play soccer on a narrow city street .,0
outside on the street playing soccer .,0
boys are playing a game of soccer on their neighborhood street .,9
white dog carries a bottle in its mouth through the snow .,0
white dog carries a soda bottle on the snowy ground .,0
white dog in the snow carries a plastic Mountain Dew bottle in its mouth .,1
white dog runs through the snow with a Mountain-Dew bottle .,1
white dog is drinking mountain dew in the snow .,6
of people are playing in the river that runs through the city and in the sandy park beside it .,0
of people play in the water at the beach .,0
people are on the beach next to palm trees .,6
people are spread out along a beach or lagoon enjoying themselves .,0
on a beach .,0
are walking in an industrial area,9
ant 's-eye-view of people walking along a street,9
people are walking in the city near tall buildings .,0
people walking on a busy sidewalk,0
feet of a group of pedestrians in an urban area .,1
man in a grey winter hat and purple sweatshirt skateboarding .,1
man Rollerblades on a skate course .,0
inline skater wearing a purple jacket is performing a trick on a ramp .,2
rollerskating on skate ramp,0
with purple sweater at the top of a skateboard ramp .,9
crowd of women and children looking at the photographer .,2
group of African women and children wearing brightly colored clothes .,2
group of colorfully clothed people are sitting in a market .,1
African Americans wearing various types of clothing .,1
from an African village are sitting on the ground .,9
group of dark skinned children are sitting beside a red metal container .,9
group of kids sitting against a large red dumpster .,0
group of people sitting outside in the dirt on the ground .,0
large group of people sitting near a shipping container .,9
sub Saharan African girls in purple dresses sit on the ground .,1
boy on a black surfboard riding the wave on his stomach .,0
child in a red shirt is using a black wakeboard to splash over a beach wave .,9
kid with read hair boy boarding in the ocean,2
young boy with a red shirt surfing on a black surfboard .,6
young child wearing a red t-shirt rides a surfboard over a wave .,1
climber on a snowy mountain,0
climber with a yellow backpack walks along the ridge of a snowy mountainside .,6
man climbs a snowy mountain .,0
mountain climber with a yellow backpack is walking on the side of a mountain .,9
person cycling through snowy mountains .,0
bandmates in white play guitar .,0
men are playing guitars together,9
men in white play guitars .,0
men in white suits are playing electric guitars .,0
musicians in white suits play guitars while surrounded by associated gear and a red curtain .,9
person on a snowboard jumps over a cliff in the snow .,0
skier flies over a cliff .,9
skier wearing red flies off the edge of a snow covered rock .,0
snowboarder clears the air over a snow-covered cliff .,9
person is snowboarding off a hill .,0
family standing in a rock cave with some of their belongings in the background,9
Afican American woman standing behind two small African American children .,0
African woman stands with her two children under a boulder .,9
woman and two children pose for a picture under some rocks .,1
woman in purple with two children in the mouth of a cave .,9
group of people on the slopes , a person is skating boarding , and a bunch of people are surrounding him .,6
snowboarder in front of a crowd .,0
snowboarder in the air as others watch .,9
snowboarder jumps high .,9
snowboarder jumps while spectators watch .,2
boy is rollerblading in a skate park .,0
young boy is rollerblading across a wide open space .,0
young boy rollerblading in a cement skate park .,0
young inline skater balances with outstretched arms as he skates over the pavement .,0
young inline skater takes a spin in the skate park .,2
boy doing a skateboard trick,9
skateboarder is balancing on a wall while a group of other boys watch .,9
skateboarder on a ramp , doing a trick .,9
boy is performing a trick on a skateboard .,9
skateboarder in the white shirt balances on the ledge as the others look on in the background .,6
group of men are standing on a desert road whilst one man hands a blue box to another .,1
man handing a box to a group of men .,0
man is handing a box to another man in a group .,1
man wearing a backwards blue cap hands something to one man in a line of men .,9
black man handing small blue object to group of younger black men , outdoors .,1
American men receiving plates of food out of a window .,2
group of men wait in line to recieve food at a window .,2
man wearing a red striped shirt reaches for a plate of food while others wait .,6
men are getting plates of rice from a small home restaurant,1
in line for plates of rice .,0
boy and a girl are riding on a camel in the sand on the beach .,6
woman and child riding camels near the ocean .,0
riding on a camel by a body of water .,0
girls ride on the hump of a camel .,2
young girls ride a camel near water .,2
hiker is walking up the mountain on a snow-covered road .,0
man in black carrying an orange backpack stands next to a red backpack that is laying in the snow .,0
man stands at dusk on an almost-pristine , snowy road , lit only by headlights .,0
person stands in the snow at the edge of a mountain .,9
traveler on a snowy road,0
girl and a woman ride a camel .,2
ride two camels at the beach .,2
camels are walking along the beach carrying two girls .,0
children , sitting on the backs of camels , near the ocean .,0
people are seated on a camel while another camel is in the foreground .,1
blonde female wrestlers in the ring .,1
female professional wrestlers are in a ring in the air and about to hit the floor .,2
female wrestlers with long , blonde hair , fighting in front of a crowd .,0
women wrestle in front of a crowd .,2
women wrestling in an arena .,2
boy looks up into a woman 's face .,0
child embraces its mother 's red coat .,0
child puts his hands to the belly of a woman in a red coat .,9
young boy is touching the stomach of a pregnant woman .,0
woman in the red jacket looks at the child in a green jacket .,6
girl with a cigarette in hand and a guy with a green hat wave at the camera .,0
man and a woman show their tatooed hearts on their wrists,0
man and woman hug .,0
man in a green Celtics hat and a woman wearing a black sweater display identical tattoos on their right wrists .,0
is a man and woman holding up their arms and showing their heart tattoos .,0
stand on horses .,0
man in blue tunic and one man in yellow tunic standing on the backs of three horses .,0
guy standing on horses , while a crowd watches,9
men riding three horses wave their arms in the air .,6
people are standing on three horses as part of a parade .,1
small dog walks with men in the city .,0
people waiting to cross a busy street in Portland Oregon .,6
people await to cross the street while walking the dog .,0
guys are waiting to cross the street . One has a dog .,1
people wait to cross a city street and one has a dog on a leash .,6
skier doing a flip in a wooded area .,2
skier on red skis is flipping upside down between two trees .,1
on skis upside down caught between two trees,1
jumps high in front of trees in snowy winter landscape .,6
skier is doing a flip through some trees,2
man in a yellow outfit riding a yellow motorcycle .,2
motorcyclist in yellow .,0
motorcyclist in yellow and white rides his bike .,0
yellow motorcycle drives down the road .,0
yellow motorcycle is being ridden on a racetrack .,0
bunch of people drinking at a bar in a club .,6
man is smiling with one hand on his forehead at a crowded bar .,1
man wearing a black jacket and white shirt is talking to a woman at a bar .,1
people are gathered at a bar .,1
people are talking together at a bar .,1
man doing a wheelie on a dirt bike .,1
man in a blue jumpsuit popping a wheelie on a motorcycle .,0
man on a motorcycle pops a wheelie in the dirt .,1
motorcyclist " pops a wheelie " in a grassy field framed by rolling hills .,0
man is doing a wheelie with a motorcycle in mostly barren ground,9
brown and white dog bares his teeth in the snow .,0
brown and white dog growling in the snow,6
mean looking dog is in the snow and showing his teeth .,0
tan a white dog bears its teeth in the snow,0
dog is in snow , and has a stick in its mouth .,0
black-striped cat is looking at a cord it has pinned with a paw .,9
cat licks itself on a tile floor .,0
striped cat is on the pathway .,9
